id,name,type,specimen_id,plane_of_section_id,failed,section_thickness,qc_date,expression,storage_directory,reference_space_id,weight,sphinx_id,rnaseq_design_id,red_channel,green_channel,blue_channel,delegate,failed_facet
77332090,,SectionDataSet,77232711,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77332090/,9,5270,158981,,,,,f,734881840
72119580,,SectionDataSet,71227926,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72119580/,9,5270,129084,,,,,f,734881840
70743906,,SectionDataSet,70091596,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70743906/,9,5270,109762,,,,,f,734881840
74750042,,SectionDataSet,74495221,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74750042/,9,5270,111621,,,,,f,734881840
355882,,SectionDataSet,83934,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_355882/,9,5270,141218,,,,,f,734881840
71924388,,SectionDataSet,71120611,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71924388/,9,5470,145358,,,,,f,734881840
72340122,,SectionDataSet,71299295,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72340122/,9,5270,160105,,,,,f,734881840
74819344,,SectionDataSet,74565895,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819344/,9,5270,79858,,,,,f,734881840
75773703,,SectionDataSet,75180188,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75773703/,9,5270,135442,,,,,f,734881840
74750021,,SectionDataSet,74495215,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74750021/,9,5270,146737,,,,,f,734881840
75042258,,SectionDataSet,74834189,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75042258/,9,5270,48419,,,,,f,734881840
70634118,,SectionDataSet,70013757,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70634118/,9,5270,160219,,,,,f,734881840
71670683,,SectionDataSet,70822215,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod335/image_series_71670683/,9,5270,61068,,,,,f,734881840
73635973,,SectionDataSet,71456224,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73635973/,9,5270,160348,,,,,f,734881840
322963,,SectionDataSet,83825,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_322963/,9,5270,161149,,,,,f,734881840
70562045,,SectionDataSet,69914417,1,f,25,02/05/09 22:52,t,/external/aibssan/production32/prod332/image_series_70562045/,9,5470,87462,,,,,f,734881840
74511882,,SectionDataSet,73573701,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511882/,9,5470,67166,,,,,f,734881840
77371835,,SectionDataSet,77281686,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77371835/,9,5470,86216,,,,,f,734881840
74658088,,SectionDataSet,74071361,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod341/image_series_74658088/,9,5270,47264,,,,,f,734881840
356087,,SectionDataSet,83967,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_356087/,9,5270,81020,,,,,f,734881840
73771227,,SectionDataSet,71525625,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod338/image_series_73771227/,9,5470,401,,,,,f,734881840
67881554,,SectionDataSet,693416,1,f,25,02/05/09 22:38,t,/external/aibssan/production32/prod321/image_series_67881554/,9,5270,29025,,,,,f,734881840
70615598,,SectionDataSet,70006130,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod332/image_series_70615598/,9,5270,102626,,,,,f,734881840
75081397,,SectionDataSet,74899372,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75081397/,9,5270,59812,,,,,f,734881840
74881275,,SectionDataSet,74657027,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74881275/,9,5270,161777,,,,,f,734881840
75042249,,SectionDataSet,74834172,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75042249/,9,5270,145565,,,,,f,734881840
73592534,,SectionDataSet,71444833,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73592534/,9,5470,78355,,,,,f,734881840
74583151,,SectionDataSet,73652008,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74583151/,9,5270,162016,,,,,f,734881840
74272037,,SectionDataSet,72962236,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74272037/,9,5470,120847,,,,,f,734881840
74425520,,SectionDataSet,73540630,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74425520/,9,5270,128692,,,,,f,734881840
71016664,,SectionDataSet,70379952,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71016664/,9,5470,149725,,,,,f,734881840
74357581,,SectionDataSet,73502169,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74357581/,9,5270,98746,,,,,f,734881840
73636087,,SectionDataSet,71456196,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73636087/,9,5470,2231,,,,,f,734881840
75084530,,SectionDataSet,74878325,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75084530/,9,5270,8260,,,,,f,734881840
74047746,,SectionDataSet,72134994,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047746/,9,5270,75866,,,,,f,734881840
73615561,,SectionDataSet,71444936,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73615561/,9,5270,146971,,,,,f,734881840
73994668,,SectionDataSet,72010445,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_73994668/,9,5270,125948,,,,,f,734881840
79556668,,SectionDataSet,79355479,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79556668/,9,5270,68916,,,,,f,734881840
79591635,,SectionDataSet,79355630,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591635/,9,5470,8168,,,,,f,734881840
75043140,,SectionDataSet,74865115,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75043140/,9,5470,37103,,,,,f,734881840
356855,,SectionDataSet,83999,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_356855/,9,5270,85564,,,,,f,734881840
74988765,,SectionDataSet,74833339,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_74988765/,9,5270,142996,,,,,f,734881840
71670700,,SectionDataSet,70896862,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71670700/,9,5270,86115,,,,,f,734881840
71717619,,SectionDataSet,71019452,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71717619/,9,5270,90997,,,,,f,734881840
293665,,SectionDataSet,83801,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_293665/,9,5270,52653,,,,,f,734881840
71836875,,SectionDataSet,71061993,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836875/,9,5470,82173,,,,,f,734881840
70813925,,SectionDataSet,70101652,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70813925/,9,5270,112013,,,,,f,734881840
73636099,,SectionDataSet,71476531,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73636099/,9,5270,26600,,,,,f,734881840
74882646,,SectionDataSet,74703362,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882646/,9,5470,64757,,,,,f,734881840
323595,,SectionDataSet,83882,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_323595/,9,5270,6586,,,,,f,734881840
72109399,,SectionDataSet,71227958,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72109399/,9,5270,60794,,,,,f,734881840
71020391,,SectionDataSet,70397065,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71020391/,9,5270,111571,,,,,f,734881840
73992908,,SectionDataSet,72010417,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_73992908/,9,5270,60878,,,,,f,734881840
73931408,,SectionDataSet,71993643,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931408/,9,5270,69238,,,,,f,734881840
75041527,,SectionDataSet,74834133,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75041527/,9,5270,150478,,,,,f,734881840
77413694,,SectionDataSet,77281702,1,f,25,02/05/09 22:31,t,/external/aibssan/production32/prod343/image_series_77413694/,9,5270,33101,,,,,f,734881840
77332096,,SectionDataSet,77238039,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77332096/,9,5270,77616,,,,,f,734881840
73788094,,SectionDataSet,71571404,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod338/image_series_73788094/,9,5270,95269,,,,,f,734881840
72472771,,SectionDataSet,71339158,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72472771/,9,5270,27589,,,,,f,734881840
73592529,,SectionDataSet,71444918,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73592529/,9,5470,138893,,,,,f,734881840
70743886,,SectionDataSet,70073541,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70743886/,9,5270,57339,,,,,f,734881840
71717451,,SectionDataSet,71019378,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71717451/,9,5270,87004,,,,,f,734881840
74581442,,SectionDataSet,73634011,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581442/,9,5270,22009,,,,,f,734881840
73931424,,SectionDataSet,71993655,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931424/,9,5270,130249,,,,,f,734881840
70616004,,SectionDataSet,70013602,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70616004/,9,5270,34561,,,,,f,734881840
74272038,,SectionDataSet,72962236,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74272038/,9,5470,44820,,,,,f,734881840
77887858,,SectionDataSet,77561820,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77887858/,9,5270,74388,,,,,f,734881840
74882698,,SectionDataSet,74703403,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882698/,9,5270,124548,,,,,f,734881840
73718054,,SectionDataSet,71478369,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod338/image_series_73718054/,9,5270,82696,,,,,f,734881840
74047840,,SectionDataSet,72147861,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047840/,9,5270,50068,,,,,f,734881840
74724774,,SectionDataSet,74481141,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74724774/,9,5270,20611,,,,,f,734881840
71587783,,SectionDataSet,70516749,1,f,25,02/05/09 22:57,t,/external/aibssan/production32/prod335/image_series_71587783/,9,5270,5585,,,,,f,734881840
72472789,,SectionDataSet,71392884,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod338/image_series_72472789/,9,5270,85359,,,,,f,734881840
71015350,,SectionDataSet,70298669,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71015350/,9,5470,161830,,,,,f,734881840
74743303,,SectionDataSet,74481150,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74743303/,9,5470,133535,,,,,f,734881840
79589522,,SectionDataSet,79355604,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79589522/,9,5470,121314,,,,,f,734881840
75043156,,SectionDataSet,74865176,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75043156/,9,5270,158697,,,,,f,734881840
71670479,,SectionDataSet,70803415,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod335/image_series_71670479/,9,5270,34395,,,,,f,734881840
67855413,,SectionDataSet,641743,1,f,25,02/05/09 22:38,t,/external/aibssan/production32/prod321/image_series_67855413/,9,5270,46691,,,,,f,734881840
77869820,,SectionDataSet,77561850,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869820/,9,5270,58649,,,,,f,734881840
79591567,,SectionDataSet,79355616,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591567/,9,5470,155394,,,,,f,734881840
74658078,,SectionDataSet,73989811,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74658078/,9,5270,88334,,,,,f,734881840
75079789,,SectionDataSet,74878329,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75079789/,9,5270,33736,,,,,f,734881840
71717592,,SectionDataSet,71019416,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71717592/,9,5270,140109,,,,,f,734881840
71924341,,SectionDataSet,71101570,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71924341/,9,5270,37564,,,,,f,734881840
75774109,,SectionDataSet,75195186,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774109/,9,5270,111796,,,,,f,734881840
74641161,,SectionDataSet,73651972,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74641161/,9,5270,79494,,,,,f,734881840
73929607,,SectionDataSet,71935568,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73929607/,9,5270,26319,,,,,f,734881840
75081208,,SectionDataSet,74899385,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75081208/,9,5270,2045,,,,,f,734881840
71717560,,SectionDataSet,71019378,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71717560/,9,5270,145309,,,,,f,734881840
79556644,,SectionDataSet,79338773,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79556644/,9,5470,146266,,,,,f,734881840
71670692,,SectionDataSet,70858152,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod335/image_series_71670692/,9,5270,24633,,,,,f,734881840
74641294,,SectionDataSet,73652038,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74641294/,9,5270,51652,,,,,f,734881840
77414925,,SectionDataSet,77294080,1,f,25,02/05/09 22:31,t,/external/aibssan/production32/prod343/image_series_77414925/,9,5270,45987,,,,,f,734881840
70743843,,SectionDataSet,70073365,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70743843/,9,5270,20800,,,,,f,734881840
77340474,,SectionDataSet,77238055,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77340474/,9,5270,97740,,,,,f,734881840
72129294,,SectionDataSet,71250824,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72129294/,9,5470,47016,,,,,f,734881840
73635975,,SectionDataSet,71456224,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73635975/,9,5270,2888,,,,,f,734881840
72283806,,SectionDataSet,71282217,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72283806/,9,5270,20530,,,,,f,734881840
70928361,,SectionDataSet,70220573,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70928361/,9,5470,98672,,,,,f,734881840
70436740,,SectionDataSet,69705339,1,f,25,02/05/09 22:52,t,/external/aibssan/production32/prod331/image_series_70436740/,9,5470,19209,,,,,f,734881840
70612727,,SectionDataSet,69977277,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod332/image_series_70612727/,9,5270,144264,,,,,f,734881840
74511966,,SectionDataSet,73620089,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511966/,9,5270,71683,,,,,f,734881840
80516967,,SectionDataSet,80329290,1,f,25,02/05/09 22:34,t,/external/aibssan/production32/prod345/image_series_80516967/,9,5470,3626,,,,,f,734881840
74988748,,SectionDataSet,74833323,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_74988748/,9,5270,114129,,,,,f,734881840
77332102,,SectionDataSet,77238039,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77332102/,9,5270,160884,,,,,f,734881840
73931415,,SectionDataSet,71993683,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931415/,9,5270,111046,,,,,f,734881840
77371817,,SectionDataSet,77281682,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77371817/,9,5270,108540,,,,,f,734881840
70634129,,SectionDataSet,70013680,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70634129/,9,5270,117533,,,,,f,734881840
79488927,,SectionDataSet,79322564,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79488927/,9,5470,89491,,,,,f,734881840
74988452,,SectionDataSet,74784500,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74988452/,9,5270,156789,,,,,f,734881840
74047773,,SectionDataSet,72147849,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047773/,9,5270,30895,,,,,f,734881840
324008,,SectionDataSet,83914,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_324008/,9,5270,118264,,,,,f,734881840
75079799,,SectionDataSet,74878329,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75079799/,9,5270,15557,,,,,f,734881840
74357575,,SectionDataSet,73502205,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74357575/,9,5270,131115,,,,,f,734881840
75774674,,SectionDataSet,75195198,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774674/,9,5270,146014,,,,,f,734881840
276264,,SectionDataSet,72652,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod345/image_series_276264/,9,5270,77550,,,,,f,734881840
75934527,,SectionDataSet,75335336,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod343/image_series_75934527/,9,5470,80186,,,,,f,734881840
75551469,,SectionDataSet,75063998,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75551469/,9,5470,108647,,,,,f,734881840
73636153,,SectionDataSet,71476622,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73636153/,9,5270,115447,,,,,f,734881840
71836889,,SectionDataSet,71083029,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836889/,9,5270,43130,,,,,f,734881840
70743905,,SectionDataSet,70091360,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70743905/,9,5270,91461,,,,,f,734881840
74425542,,SectionDataSet,73568143,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74425542/,9,5470,69330,,,,,f,734881840
79490064,,SectionDataSet,79322572,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79490064/,9,5270,128401,,,,,f,734881840
72472803,,SectionDataSet,71392940,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod338/image_series_72472803/,9,5270,128163,,,,,f,734881840
75650865,,SectionDataSet,75064193,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75650865/,9,5470,92294,,,,,f,734881840
76115736,,SectionDataSet,75448857,1,f,25,02/05/09 23:08,t,/external/aibssan/production32/prod343/image_series_76115736/,9,5270,46353,,,,,f,734881840
74581449,,SectionDataSet,73651943,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581449/,9,5270,100769,,,,,f,734881840
75080997,,SectionDataSet,74899344,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75080997/,9,5270,130159,,,,,f,734881840
79591687,,SectionDataSet,79355679,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591687/,9,5270,155304,,,,,f,734881840
77869842,,SectionDataSet,77561816,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869842/,9,5470,54818,,,,,f,734881840
75774676,,SectionDataSet,75195266,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774676/,9,5270,153591,,,,,f,734881840
74047899,,SectionDataSet,72147825,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047899/,9,5270,45147,,,,,f,734881840
74988616,,SectionDataSet,74784869,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod341/image_series_74988616/,9,5270,63297,,,,,f,734881840
77371789,,SectionDataSet,77238075,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77371789/,9,5270,6433,,,,,f,734881840
74988747,,SectionDataSet,74833323,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_74988747/,9,5470,25969,,,,,f,734881840
77280582,,SectionDataSet,77232707,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77280582/,9,5270,143319,,,,,f,734881840
67936005,,SectionDataSet,693420,1,f,25,02/05/09 22:38,t,/external/aibssan/production32/prod321/image_series_67936005/,9,5270,55942,,,,,f,734881840
73992720,,SectionDataSet,72010453,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_73992720/,9,5270,108440,,,,,f,734881840
71016584,,SectionDataSet,70379864,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71016584/,9,5470,105897,,,,,f,734881840
74581395,,SectionDataSet,73633987,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581395/,9,5270,20561,,,,,f,734881840
72007933,,SectionDataSet,71167251,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72007933/,9,5270,44144,,,,,f,734881840
73925717,,SectionDataSet,71903209,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73925717/,9,5270,234,,,,,f,734881840
73931624,,SectionDataSet,71903150,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931624/,9,5270,37297,,,,,f,734881840
293668,,SectionDataSet,83801,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_293668/,9,5270,119349,,,,,f,734881840
75041549,,SectionDataSet,74834137,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75041549/,9,5270,94759,,,,,f,734881840
72128775,,SectionDataSet,71250772,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72128775/,9,5270,50261,,,,,f,734881840
176962,,SectionDataSet,72332,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_176962/,9,5470,148936,,,,,f,734881840
355890,,SectionDataSet,83963,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_355890/,9,5270,71127,,,,,f,734881840
75081394,,SectionDataSet,74878487,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75081394/,9,5270,131445,,,,,f,734881840
74988509,,SectionDataSet,74785054,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod341/image_series_74988509/,9,5270,126848,,,,,f,734881840
77340482,,SectionDataSet,77238063,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77340482/,9,5470,128023,,,,,f,734881840
75084476,,SectionDataSet,74878483,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75084476/,9,5470,85686,,,,,f,734881840
77332706,,SectionDataSet,77238043,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77332706/,9,5270,5653,,,,,f,734881840
75749773,,SectionDataSet,75180161,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75749773/,9,5470,141378,,,,,f,734881840
73931405,,SectionDataSet,71993643,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931405/,9,5270,148560,,,,,f,734881840
71020392,,SectionDataSet,70397065,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71020392/,9,5270,89749,,,,,f,734881840
74988710,,SectionDataSet,74784882,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod341/image_series_74988710/,9,5470,27295,,,,,f,734881840
74658056,,SectionDataSet,73989623,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74658056/,9,5470,110656,,,,,f,734881840
119504,,SectionDataSet,45786,1,f,25,02/05/09 22:34,t,/external/aibssan/production32/prod319/image_series_119504/,9,5270,26708,,,,,f,734881840
70927811,,SectionDataSet,70123644,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70927811/,9,5270,131883,,,,,f,734881840
76115725,,SectionDataSet,75808658,1,f,25,02/05/09 23:08,t,/external/aibssan/production32/prod343/image_series_76115725/,9,5470,123774,,,,,f,734881840
74800882,,SectionDataSet,74357307,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74800882/,9,5270,6119,,,,,f,734881840
70928340,,SectionDataSet,70220573,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70928340/,9,5270,72825,,,,,f,734881840
71836807,,SectionDataSet,71035697,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836807/,9,5270,134972,,,,,f,734881840
70928339,,SectionDataSet,70230623,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70928339/,9,5270,138358,,,,,f,734881840
73817424,,SectionDataSet,71733640,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73817424/,9,5270,35422,,,,,f,734881840
75038402,,SectionDataSet,74833938,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75038402/,9,5470,80121,,,,,f,734881840
77332098,,SectionDataSet,77238039,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77332098/,9,5270,50990,,,,,f,734881840
73931412,,SectionDataSet,71993683,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931412/,9,5270,165547,,,,,f,734881840
71924291,,SectionDataSet,71101496,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71924291/,9,5270,141731,,,,,f,734881840
71064051,,SectionDataSet,70404855,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71064051/,9,5270,66632,,,,,f,734881840
74047788,,SectionDataSet,72147817,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047788/,9,5270,143129,,,,,f,734881840
74357549,,SectionDataSet,73425078,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74357549/,9,5470,118887,,,,,f,734881840
72128788,,SectionDataSet,71250812,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72128788/,9,5270,12914,,,,,f,734881840
70634149,,SectionDataSet,70013680,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70634149/,9,5270,112264,,,,,f,734881840
73930841,,SectionDataSet,71993639,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73930841/,9,5270,106248,,,,,f,734881840
74425540,,SectionDataSet,73568143,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74425540/,9,5270,31034,,,,,f,734881840
74511790,,SectionDataSet,73573680,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511790/,9,5470,91281,,,,,f,734881840
75651191,,SectionDataSet,75064058,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75651191/,9,5270,84360,,,,,f,734881840
74881365,,SectionDataSet,74657040,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74881365/,9,5270,152039,,,,,f,734881840
